SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_50_16,1225,10000,699,3600,286,7500,250,3200,237,5400,418,4300,
seq_50_17,1225,9100,625,3200,286,8800,287,3400,252,6300,408,4500,
seq_50_18,1225,10800,655,3400,286,8700,251,2900,242,5400,428,4500,
seq_50_19,1225,11400,582,3000,286,9100,266,2900,231,4900,419,4500,
seq_50_20,1225,9200,719,3700,286,8100,330,3700,245,3800,416,4300,
seq_50_21,1225,10000,765,3800,286,8300,243,3100,236,5000,427,4400,
seq_50_22,1225,9800,669,3400,286,8000,242,3100,266,5000,404,4400,
seq_50_23,1225,9800,704,3600,286,7600,246,3300,280,7700,407,4500,
seq_50_24,1225,10100,545,2900,286,9100,243,3300,262,5000,416,4500,
seq_50_25,1225,9600,612,3200,286,8600,261,3000,277,6700,413,5800,
seq_50_26,1225,13400,630,4500,286,13300,225,4100,302,7200,424,4700,
seq_50_27,1225,10500,614,3400,286,11200,267,3500,268,5500,421,4900,
seq_50_28,1225,10100,637,3400,286,8200,293,3400,319,4400,412,4600,
seq_50_29,1225,10300,738,3700,286,7800,239,3100,264,4000,405,4600,
seq_50_30,1225,10500,645,3400,286,7800,238,2900,262,5300,416,4600,
seq_50_31,1225,9700,595,3200,286,9700,231,3000,263,5300,418,4500,
seq_50_32,1225,10000,698,3600,286,9500,324,3700,250,5700,414,4700,
seq_50_33,1225,9900,634,3200,286,8600,275,3200,246,5200,409,4400,
seq_50_34,1225,9600,674,3400,286,9000,267,3200,243,5200,412,4500,
seq_50_35,1225,9900,591,3200,286,9600,285,3600,300,4300,411,4600,
seq_50_36,1225,9400,618,3400,286,7600,304,3400,251,5500,422,4400,
seq_50_37,1225,9700,692,3500,286,7800,316,3200,253,5200,417,4700,
seq_50_38,1225,9900,615,3200,286,7300,266,3100,244,5600,403,4500,
seq_50_39,1225,10400,725,3600,286,8700,343,3400,288,5800,413,4600,
seq_50_40,1225,10000,798,4000,286,8700,292,3300,245,5000,413,4300,
seq_50_41,1225,10000,655,3400,286,8600,255,3200,228,5400,409,4400,
seq_50_42,1225,9700,652,3300,286,12300,226,3000,289,4100,413,4400,
seq_50_43,1225,9500,638,3300,286,9300,316,4100,260,4300,405,4400,
seq_50_44,1225,10200,567,3000,286,7500,283,3200,237,5300,411,4600,
seq_50_45,1225,9700,627,3400,286,7600,302,3200,229,5000,425,4500,
seq_50_46,1225,10100,682,3500,286,8600,249,4900,264,5100,425,4600,
seq_50_47,1225,10300,696,4600,286,11600,236,4200,242,7000,422,6700,
seq_50_48,1225,9300,455,2600,286,9700,264,3400,248,8700,417,4800,
seq_50_49,1225,10900,641,3500,286,8300,260,3300,291,4100,419,4900,
seq_50_50,1225,9600,629,3300,286,8300,226,3200,247,4300,418,4600,
seq_50_51,1225,9700,658,3500,286,7800,330,3600,250,5200,412,4500,
seq_50_52,1225,10600,786,3900,286,8900,265,3200,234,3900,410,5600,
seq_50_53,1225,10100,642,3300,286,7300,244,3300,309,5400,417,4600,
seq_50_54,1225,9800,751,3700,286,7400,310,3300,241,5100,406,4400,
seq_50_55,1225,11100,769,3800,286,8600,252,3200,242,5300,412,4500,
seq_50_56,1225,10000,646,3300,286,10600,246,3200,248,5100,415,5600,
seq_50_57,1225,10000,625,3300,286,8500,257,3000,284,5100,411,4400,
seq_50_58,1225,10500,554,2900,286,7500,242,3000,270,4200,415,4700,
seq_50_59,1225,9800,614,3200,286,7500,237,3200,322,4200,417,4400,
seq_50_60,1225,9800,588,3100,286,7500,247,3000,264,5300,422,5500,
seq_50_61,1225,10600,739,3700,286,7400,241,4900,247,5000,421,4500,
seq_50_62,1225,9300,629,3200,286,7200,264,3100,248,4900,419,4400,
seq_50_63,1225,9500,719,3700,286,9500,356,3600,239,5000,396,4200,
seq_50_64,1225,9300,605,3100,286,8300,246,3100,296,5300,421,4600,
seq_50_65,1225,14800,805,6500,286,15300,289,5700,260,9300,414,7700,
seq_50_66,1225,12700,687,4600,286,9400,232,3500,243,4100,417,4700,
seq_50_67,1225,9500,679,3500,286,8000,262,3300,295,5500,419,4600,
seq_50_68,1225,9800,723,3700,286,10700,256,3200,303,8100,407,4500,
seq_50_69,1225,9800,675,3400,286,8800,273,3400,289,7200,411,4500,
seq_50_70,1225,8900,554,2900,286,10300,254,3100,258,5200,414,4600,
seq_50_71,1225,10100,496,2700,286,8900,262,3200,234,5500,415,4600,
seq_50_72,1225,14100,725,6100,286,16700,257,5400,251,8900,402,7700,
seq_50_73,1225,9700,708,3900,286,11300,221,3000,325,4500,404,4800,
seq_50_74,1225,9800,686,3600,286,8200,254,3400,224,4300,409,4500,
seq_50_75,1225,10400,703,3600,286,8100,282,3400,256,5000,411,4600,
seq_50_76,1225,10000,602,4900,286,7700,275,3300,275,7500,413,4600,
seq_50_77,1225,10000,671,3400,286,7200,242,3300,295,7900,412,4600,
seq_50_78,1225,9300,581,3100,286,7400,252,3400,275,7100,423,4600,
seq_50_79,1225,9900,592,3100,286,9000,234,3100,269,5800,419,4700,
seq_50_80,1225,10000,645,3200,286,10500,235,3200,228,5400,417,4400,
seq_50_81,1225,9700,678,3500,286,7500,240,3000,335,7500,411,4400,
seq_50_82,1225,9500,649,3300,286,7400,266,3100,283,3800,406,4500,
seq_50_83,1225,10700,699,3500,286,8500,246,3000,257,4000,419,4400,
seq_50_84,1225,10700,686,3500,286,7400,292,3200,250,5100,414,4500,
seq_50_85,1225,10200,705,3500,286,7500,251,2900,283,5000,412,4400,
seq_50_86,1225,9300,672,3400,286,8500,292,3200,236,5000,420,4500,
seq_50_87,1225,9900,590,3000,286,8700,235,3100,267,5600,422,4600,
seq_50_88,1225,10700,638,3300,286,7500,239,3000,220,3700,420,4500,
seq_50_89,1225,10500,712,3500,286,7500,232,2900,260,4000,411,4600,
seq_50_90,1225,10400,717,3600,286,7500,239,3100,292,5400,422,4500,
seq_50_91,1225,9800,738,3600,286,7200,266,3400,243,5200,393,4300,
seq_50_92,1225,9800,706,3600,286,7300,236,4700,284,5300,418,4400,
seq_50_93,1225,10100,673,3400,286,8600,228,2900,248,5100,416,4400,
seq_50_94,1225,9400,526,2800,286,9700,261,3300,263,5100,419,4600,
seq_50_95,1225,10000,571,3000,286,8800,247,3000,251,5300,412,4600,
seq_50_96,1225,11100,580,3000,286,7500,246,3100,261,3800,427,4500,
seq_50_97,1225,9700,736,3700,286,7600,259,3400,240,3800,411,4200,
seq_50_98,1225,10200,658,3400,286,7200,208,3100,227,5100,425,4500,
seq_50_99,1225,10000,671,3400,286,7500,293,3400,230,5200,423,4600,
seq_60_0,1770,14100,936,4500,356,9100,283,3800,319,5800,523,5500,
seq_60_1,1770,12800,862,4400,356,10700,350,4100,330,6300,525,5600,
seq_60_2,1770,14200,791,4000,356,10200,314,3800,349,6300,523,5700,
seq_60_3,1770,14100,930,4500,356,12200,332,3700,304,8600,531,6000,
seq_60_4,1770,15000,887,4400,356,8900,300,3700,318,4700,531,5700,
seq_60_5,1770,12700,869,4400,356,10700,387,3900,374,6800,524,5500,
seq_60_6,1770,13600,927,4600,356,9800,345,4000,337,6000,526,5300,
seq_60_7,1770,14200,881,4300,356,8700,310,3800,307,6900,526,5400,
seq_60_8,1770,14300,949,4700,356,9900,346,4000,317,7900,516,5600,
seq_60_9,1770,13700,907,4400,356,9500,325,4000,325,8400,515,5400,
seq_60_10,1770,14100,1039,5000,356,8500,379,4400,297,5700,516,5500,
seq_60_11,1770,13900,960,4700,356,9500,322,3900,354,5900,527,5500,
seq_60_12,1770,14100,982,4800,356,11200,392,4200,333,5500,526,5800,
seq_60_13,1770,13300,951,4700,356,9500,301,3800,308,5900,520,5400,
seq_60_14,1770,13700,763,4100,356,10300,355,4300,319,6300,517,5900,
seq_60_15,1770,14100,1059,5300,356,8800,351,4100,316,4800,520,5900,
seq_60_16,1770,16800,856,4500,356,10300,332,3800,365,7100,540,6000,
seq_60_17,1770,14300,921,4500,356,10100,357,4000,306,5600,526,5600,
seq_60_18,1770,15700,966,6100,356,12800,322,8500,333,7300,535,7500,
seq_60_19,1770,14000,1099,5300,356,10600,342,4200,292,5800,518,5500,
seq_60_20,1770,14200,1044,5100,356,9400,362,4100,356,7000,523,5600,
seq_60_21,1770,15100,895,4500,356,11000,331,4000,303,6000,531,5700,
seq_60_22,1770,14200,874,4700,356,12300,329,4300,289,6500,536,6200,
seq_60_23,1770,14000,1069,5200,356,9300,282,4000,349,9700,519,5700,
seq_60_24,1770,14500,876,4400,356,8800,319,4000,373,6400,528,5700,
seq_60_25,1770,13800,836,4100,356,10300,294,4100,315,5900,525,5600,
seq_60_26,1770,15100,1096,5300,356,9200,315,5000,334,6000,510,5500,
seq_60_27,1770,13700,950,4700,356,12900,358,4200,358,6100,523,5700,
seq_60_28,1770,13900,854,4300,356,11600,354,4000,337,6600,527,5600,
seq_60_29,1770,15000,1066,5600,356,17500,342,5100,305,7300,527,7400,
seq_60_30,1770,14600,984,4900,356,11100,325,4100,305,6100,522,5900,
seq_60_31,1770,13800,1013,4900,356,10400,317,3900,303,5900,522,5800,
seq_60_32,1770,15800,992,5000,356,8900,332,4000,344,6400,523,5600,
seq_60_33,1770,14900,1074,5400,356,10600,321,4300,314,6200,524,6000,
seq_60_34,1770,14700,996,5000,356,10400,313,4100,353,6200,521,5700,
seq_60_35,1770,18400,989,7800,356,14400,342,7400,316,8900,526,8300,
seq_60_36,1770,19200,861,6900,356,15800,321,5400,329,8700,542,8200,
seq_60_37,1770,19100,988,7900,356,15500,394,6000,331,8900,524,7400,
seq_60_38,1770,19500,1036,8100,356,15700,363,5700,434,7500,527,8400,
seq_60_39,1770,23300,1030,7900,356,15700,303,5100,359,8500,529,8300,
seq_60_40,1770,18600,927,6900,356,15200,350,5500,332,8700,527,8200,
seq_60_41,1770,18200,907,7200,356,13700,321,5400,303,8200,521,8200,
seq_60_42,1770,19000,975,7400,356,15000,338,5600,295,8600,519,7700,
seq_60_43,1770,18800,776,6000,356,14800,320,5500,293,8100,528,8100,
seq_60_44,1770,18800,937,6400,356,13600,330,5300,287,6500,532,8500,
seq_60_45,1770,19300,942,7600,356,20800,299,5600,306,12200,528,8500,
seq_60_46,1770,20900,971,7900,356,16500,316,5700,291,8400,528,8400,
seq_60_47,1770,20800,966,7800,356,13600,301,4900,328,8100,534,8700,
seq_60_48,1770,18900,841,6500,356,15000,346,4900,303,8300,524,7900,
seq_60_49,1770,19200,862,7100,356,15700,314,5900,338,8800,524,10100,
seq_60_50,1770,18900,995,7800,356,13800,293,5400,354,9300,533,8400,
seq_60_51,1770,17900,944,7300,356,16000,358,5700,307,8600,532,8200,
seq_60_52,1770,20400,871,6600,356,15900,298,5700,308,9100,520,11100,
seq_60_53,1770,18700,858,6800,356,13100,275,30100,307,9300,537,7800,
seq_60_54,1770,13700,870,4400,356,10800,399,9800,321,8600,528,5900,
seq_60_55,1770,13900,866,4400,356,11700,327,4100,412,6400,525,5900,
seq_60_56,1770,13500,825,4100,356,9000,381,4600,385,6100,528,5600,
seq_60_57,1770,13000,824,4200,356,11300,416,5100,310,5900,535,5600,
seq_60_58,1770,20000,958,6800,356,13100,294,4200,360,8100,513,5500,
seq_60_59,1770,14500,809,4000,356,8900,349,4300,338,8200,530,5600,
seq_60_60,1770,13900,879,4300,356,10300,347,4000,365,5900,525,5500,
seq_60_61,1770,16400,947,6000,356,12500,443,4900,305,6100,529,5600,
seq_60_62,1770,13600,956,4600,356,12400,432,4900,320,6000,522,5800,
seq_60_63,1770,17300,961,4800,356,9900,351,4500,433,6300,525,5500,
seq_60_64,1770,14200,991,4800,356,10000,378,4600,320,5100,526,5600,
seq_60_65,1770,13500,786,3900,356,12400,316,4300,333,5900,519,5700,
seq_60_66,1770,16700,936,6100,356,13200,295,4700,382,8400,535,7200,
seq_60_67,1770,13800,870,4400,356,13000,289,4600,344,9700,515,6000,
seq_60_68,1770,13900,977,4800,356,10300,304,4500,368,6200,535,5900,
seq_60_69,1770,14100,963,4700,356,10000,315,4100,302,7800,531,5700,
seq_60_70,1770,13200,975,4900,356,8300,318,4200,297,6200,516,5600,
seq_60_71,1770,14600,1007,5100,356,10400,283,4300,328,6100,534,6100,
seq_60_72,1770,14600,934,4600,356,11200,313,4300,371,6300,524,5900,
seq_60_73,1770,13700,839,4300,356,9100,345,4300,326,6300,523,5700,
seq_60_74,1770,13700,983,4800,356,24400,400,4900,323,5900,517,5500,
seq_60_75,1770,15000,1164,6100,356,10800,305,4500,366,6400,536,6300,
seq_60_76,1770,15800,982,5200,356,9400,314,4300,294,4800,517,5800,
seq_60_77,1770,14300,946,4900,356,13000,303,4300,354,6400,521,5600,
seq_60_78,1770,14500,926,4900,356,12400,358,4400,396,6600,523,5600,
seq_60_79,1770,13800,881,4600,356,8800,313,4400,498,7700,526,5700,
seq_60_80,1770,14600,973,5100,356,10600,369,4800,320,6200,528,5700,
seq_60_81,1770,14200,869,4600,356,11800,351,4700,317,8100,535,5900,
seq_60_82,1770,14600,1062,5400,356,8800,331,4300,299,6100,516,5600,
seq_60_83,1770,14700,925,4800,356,10500,291,4000,339,6400,535,5800,
seq_60_84,1770,15000,870,4600,356,10000,288,4300,284,6200,533,5800,
seq_60_85,1770,14700,869,4500,356,8600,348,4300,383,6700,514,5700,
seq_60_86,1770,14900,987,5100,356,10100,289,3800,313,6200,530,5800,
seq_60_87,1770,15700,1026,5200,356,9900,348,4400,340,6000,508,5300,
seq_60_88,1770,14800,861,4500,356,8500,408,4600,395,6500,525,5700,
seq_60_89,1770,15500,996,5100,356,11400,321,4000,314,6000,528,5600,
seq_60_90,1770,14200,803,4200,356,9800,313,4200,324,5900,534,5800,
seq_60_91,1770,15200,1009,5100,356,10000,312,4000,291,5900,520,5700,
seq_60_92,1770,14600,940,4800,356,10000,304,4000,324,5900,523,5800,
seq_60_93,1770,14400,958,5000,356,8700,306,4000,336,6100,528,5900,
seq_60_94,1770,15900,927,4800,356,10100,368,4300,290,6200,533,5900,
seq_60_95,1770,17100,861,5900,356,12200,335,4700,291,6500,511,5900,
seq_60_96,1770,15900,909,4800,356,8900,304,4000,331,8400,521,5900,
seq_60_97,1770,15100,960,4900,356,10400,363,4500,349,6400,521,5700,
seq_60_98,1770,14400,917,4800,356,11000,356,4400,294,6000,524,5900,
seq_60_99,1770,15700,970,5000,356,8800,352,4200,309,6300,527,5700,
seq_70_0,2415,21900,1319,6700,432,12300,422,5200,455,7200,636,6900,
seq_70_1,2415,19200,1311,6700,432,11700,586,6100,511,7200,648,6800,
seq_70_2,2415,19800,1303,6700,432,11400,390,4900,384,6800,638,6700,
seq_70_3,2415,20600,1263,6400,432,11600,352,4700,399,6600,658,7000,
seq_70_4,2415,21400,1178,6100,432,11800,392,5200,422,6900,652,6800,
seq_70_5,2415,19200,1199,6200,432,11500,472,4900,374,6400,650,6600,
seq_70_6,2415,21200,1252,6300,432,13800,377,4800,370,7200,648,6900,
seq_70_7,2415,19900,1258,6400,432,11600,382,5000,390,8100,651,6800,
seq_70_8,2415,22100,1261,6600,432,12300,448,5300,431,7400,641,7000,
seq_70_9,2415,21000,1253,6400,432,11600,425,5400,376,8100,643,6800,
seq_70_10,2415,18700,1195,6100,432,11700,371,5000,474,7500,650,6900,
seq_70_11,2415,19500,1182,6000,432,11400,428,5400,407,7300,650,6800,
seq_70_12,2415,20000,1184,6000,432,11400,399,4900,442,6900,649,6800,
seq_70_13,2415,20200,1169,6100,432,13100,362,5000,470,7200,653,6900,
seq_70_14,2415,20100,1190,6000,432,11600,364,5600,385,7100,645,6500,
seq_70_15,2415,20700,1297,6700,432,11900,383,5000,369,8500,643,7100,
seq_70_16,2415,18800,1296,6600,432,11500,382,5000,379,6900,646,6900,
seq_70_17,2415,20300,1488,7400,432,11600,404,5100,352,7000,643,6600,
seq_70_18,2415,19700,1359,6900,432,11900,372,5000,351,7400,635,6700,
seq_70_19,2415,19900,1380,7000,432,11900,433,5200,378,7000,649,6900,
seq_70_20,2415,19200,1293,6800,432,15200,400,4900,410,7000,636,6700,
seq_70_21,2415,19000,1312,6700,432,11400,403,5200,363,7200,639,6800,
seq_70_22,2415,20400,1251,6600,432,13100,380,5100,593,8400,638,7300,
seq_70_23,2415,18700,1128,5800,432,12100,475,5900,402,8100,637,7100,
seq_70_24,2415,21200,1222,6400,432,12800,379,5200,451,7800,637,7000,
seq_70_25,2415,22200,1159,6100,432,12000,387,5100,382,7200,651,7400,
seq_70_26,2415,21400,1373,7000,432,14200,354,5300,413,7200,618,6800,
seq_70_27,2415,24500,1231,8500,432,17700,393,6700,411,9500,645,8900,
seq_70_28,2415,22900,1270,6600,432,15800,415,5200,375,7400,647,6800,
seq_70_29,2415,18500,1222,6300,432,11700,403,4800,369,7700,655,8000,
seq_70_30,2415,18500,1520,7600,432,11800,414,5400,436,7500,623,6700,
seq_70_31,2415,19700,1182,6000,432,16300,358,5100,337,10500,653,7000,
seq_70_32,2415,18600,1294,6500,432,12200,385,4900,393,7100,648,7000,
seq_70_33,2415,20400,1202,6100,432,11900,446,5300,470,13100,638,6700,
seq_70_34,2415,20800,1152,6000,432,12200,524,5200,446,7800,652,7100,
seq_70_35,2415,21400,1365,7000,432,15400,362,5000,369,7300,650,6900,
seq_70_36,2415,20400,1331,6700,432,14100,417,5000,467,7400,633,7000,
seq_70_37,2415,19100,1205,6200,432,11700,405,4800,367,6600,651,10900,
seq_70_38,2415,20400,1367,6900,432,11800,364,4900,364,6900,643,6900,
seq_70_39,2415,23700,1372,6800,432,12600,351,4900,432,7500,652,7000,
seq_70_40,2415,20700,1251,6400,432,12600,435,5600,396,8700,645,7100,
seq_70_41,2415,19600,1307,6700,432,12000,406,5200,498,7500,640,6900,
seq_70_42,2415,19700,1268,6600,432,13100,361,4700,446,6900,656,6900,
seq_70_43,2415,20400,1329,6800,432,12100,397,5200,366,6700,643,7100,
seq_70_44,2415,21000,1071,5600,432,12500,384,5200,452,7500,658,6700,
seq_70_45,2415,19600,1226,6300,432,12000,426,5600,394,6800,639,6800,
seq_70_46,2415,21000,1213,6200,432,11600,358,4600,438,7200,648,6800,
seq_70_47,2415,19800,1256,7800,432,11600,352,4600,354,6500,656,6800,
seq_70_48,2415,20700,1309,6600,432,11900,384,4900,437,8700,642,8200,
seq_70_49,2415,19600,1139,5900,432,11400,362,4600,365,6800,657,6700,
seq_70_50,2415,20700,1337,7600,432,16400,361,4900,377,7100,643,6800,
seq_70_51,2415,27000,1413,10100,432,19600,420,6400,373,15300,640,9600,
seq_70_52,2415,27600,1270,10100,432,18200,496,7100,359,10400,651,10400,
seq_70_53,2415,27400,1445,11600,432,17100,422,7100,418,9600,625,8900,
seq_70_54,2415,26800,1298,10700,432,18600,386,5300,380,6900,652,7100,
seq_70_55,2415,19300,1338,6800,432,12300,394,5000,450,7500,632,6800,
seq_70_56,2415,20700,1322,6700,432,11500,405,5100,425,7400,650,6800,
seq_70_57,2415,20300,1364,7000,432,13200,358,5900,373,8200,639,7000,
seq_70_58,2415,20600,1361,6900,432,11800,402,4800,418,7500,640,7000,
seq_70_59,2415,20700,1181,6100,432,12200,398,5200,415,7000,651,6900,
seq_70_60,2415,21000,1275,6600,432,11900,388,4500,407,7400,662,6900,
seq_70_61,2415,19300,1295,6600,432,14200,455,5800,408,6900,647,7000,
seq_70_62,2415,20100,1232,6300,432,16200,391,5000,465,8900,650,7000,
seq_70_63,2415,23500,1346,8600,432,17400,403,5600,438,9200,644,8600,
seq_70_64,2415,27700,1325,10200,432,16900,380,6500,385,10300,658,9800,
seq_70_65,2415,27400,1311,12500,432,19700,391,6700,423,9600,647,10000,
seq_70_66,2415,28100,1359,10000,432,20000,424,7300,398,10200,653,10000,
seq_70_67,2415,29100,1335,10400,432,19900,339,5500,384,9600,637,9800,
seq_70_68,2415,27000,1425,9600,432,18100,434,7100,433,10300,633,10100,
seq_70_69,2415,27300,1374,10700,432,17100,405,8300,395,9300,637,9600,
seq_70_70,2415,27300,1278,9200,432,19100,408,7900,372,15100,651,9500,
seq_70_71,2415,27300,1348,9900,432,18800,395,7500,483,11900,650,9500,
seq_70_72,2415,19300,1373,8000,432,15200,380,4800,375,6900,634,6800,
seq_70_73,2415,24300,1218,6500,432,12700,398,5700,429,8900,657,7000,
seq_70_74,2415,19200,1330,7000,432,13700,405,5100,353,7100,646,6900,
seq_70_75,2415,21900,1206,7100,432,11500,429,4900,460,7200,646,6700,
seq_70_76,2415,21200,1322,6700,432,11200,372,4800,377,6600,656,7900,
seq_70_77,2415,21100,1225,6300,432,11600,433,5300,444,7100,634,6900,
seq_70_78,2415,18200,1440,7300,432,11400,351,4800,406,7100,632,6900,
seq_70_79,2415,19800,1207,6200,432,14100,510,5300,472,8700,642,6800,
seq_70_80,2415,28800,1238,10200,432,17100,358,7700,376,9300,651,9400,
